date_time,0460e71d-3f0d-438d-b408-575af7df8aa3,1c5ee606-1f1e-4403-ba34-89af7a4f39ad,240c35d1-842b-4d6c-a5dd-c778e84a07d3,2bd8dc60-d7da-4f63-b808-4b8b0ac75404,2cb8abc4-7483-407e-a41d-ab65bfb81997,33feea96-a4ad-4350-8836-f3a66bf898dc,3709bd45-b735-42c3-ba78-d6a6bdcaa7d7,3872baf6-69b1-4602-81cb-cb68b34483ae,499d2422-8e91-4c85-add1-28d6dcad25bb,565282f5-1ae2-4a88-b432-71fa038a5510,695e2b68-e895-4523-9ed0-07bee6d42876,695e88f0-a9c2-4f92-b2cb-d13161ca86e9,70cba9a0-11c5-4f2b-97a6-481551ca4bd9,762a2059-035c-4aec-bc73-6f9b8113ac9a,77cbddce-e581-4527-a48a-9016227fe791,7d4351a1-6b5d-44b0-861a-607a5f0af837,80587d4e-3161-42de-a484-85748fd1daf4,88080e75-9425-4d30-b1a3-2e1c95921bc6,8d6db1c8-0187-42fd-8db8-4dd9dad511bc,8f5e0c95-0862-4bdd-a20f-476f017912c8,967735d2-a9af-461d-9b24-6102f010da7f,9d2da6c9-be46-4749-a227-aa54fa9dd722,a01bcb46-01a4-4f1d-895d-826a30930ba1,ad21eb2d-9eab-429f-98c5-d287d6c82e15,b3ebaf0e-409a-4496-bc3a-500a9ee4294f,d8e2bb2d-550f-4421-bf32-8b68e4c91d35,d996e352-5a6d-46ab-b539-52eaf5f82c4d,da02b813-77a5-4217-8ffd-5ae18f1eaab4,da67d58e-7958-430c-84b5-bbb4590de63c,db1db795-134f-4a7d-9402-45898b515676,e031eb89-fa92-496c-bb7a-fbc7882f6599,fdb31475-3c23-472a-b1ba-4c3349109ac4,fe7ad7ab-d1ba-4b90-be30-1ef7659980cc
01/01/2021 00:00,0.39542265,0.439941954,0.299794237,0.365652906,0.364847941,0.326273118,0.331213031,0.41243547,0.269889638,0.294797885,0.390303026,0.332466918,0.36491002,0.319336363,0.390133311,0.29939781,0.418490806,0.376083591,0.327373984,0.428970024,0.327774747,0.326397285,0.328454241,0.316871791,0.306577294,0.401504546,0.355691453,0.395845221,0.353919875,0.354920682,0.287525025,0.341676321,0.47887932
01/01/2021 00:30,0.39591161,0.405503784,0.296164331,0.361621735,0.358467828,0.326335076,0.303091805,0.396716196,0.260470109,0.283487593,0.378005092,0.324561122,0.342026781,0.310851024,0.381920533,0.293093066,0.412597577,0.357354699,0.295842118,0.42303577,0.329342401,0.307345424,0.317094214,0.316285527,0.274680266,0.376828938,0.335854277,0.385711405,0.347893352,0.342339885,0.272824881,0.332282602,0.470658922
01/01/2021 01:00,0.368980219,0.401948902,0.274041955,0.35890059,0.342412898,0.331685556,0.306731053,0.39069339,0.246577962,0.275234638,0.353416627,0.310306156,0.334386124,0.299271618,0.379158606,0.28892944,0.381640238,0.35088745,0.293895232,0.398574462,0.313477235,0.29488599,0.301727914,0.311391848,0.257715886,0.352842004,0.323027691,0.37825477,0.336258135,0.325920621,0.272569847,0.327531859,0.459185081
01/01/2021 01:30,0.355975603,0.392030093,0.271600704,0.355425442,0.340529246,0.313200065,0.302822232,0.384916923,0.245295336,0.269859542,0.345733657,0.305534057,0.323428648,0.297749486,0.365782931,0.282180657,0.355156481,0.356845158,0.290521484,0.395730794,0.29981698,0.292209142,0.294715264,0.303314429,0.245132063,0.360165282,0.319827584,0.366842428,0.326060852,0.314869094,0.254018694,0.324885572,0.433553642
01/01/2021 02:00,0.357922864,0.38515543,0.260647048,0.345016849,0.325490408,0.305012812,0.296448364,0.384570621,0.24123071,0.256556411,0.347469357,0.307855856,0.313499315,0.27709332,0.365957326,0.272828467,0.359694079,0.358755936,0.286666137,0.40133994,0.297030889,0.292811539,0.284304972,0.296030909,0.236382694,0.347949783,0.316127551,0.368129534,0.320068208,0.31512907,0.24907614,0.322487749,0.421198567
01/01/2021 02:30,0.353037556,0.374425929,0.260382579,0.330661331,0.31735492,0.304636641,0.286119017,0.383760202,0.233733846,0.241610115,0.337406739,0.31388377,0.311545138,0.2760381,0.357943277,0.269650243,0.354422181,0.340686835,0.281529945,0.395228728,0.286663982,0.280296956,0.284495587,0.300028906,0.239345148,0.342756503,0.292552558,0.360514156,0.314707953,0.313398446,0.235105393,0.318763789,0.416881412
01/01/2021 03:00,0.340333179,0.36484761,0.259269485,0.356095198,0.308324866,0.299848204,0.286686677,0.388576304,0.240501423,0.249145152,0.34509711,0.307867538,0.318446376,0.276585943,0.345650472,0.262725061,0.343844494,0.332795485,0.272466679,0.398813149,0.269684889,0.278481281,0.284656106,0.304963297,0.245648804,0.340220075,0.288651973,0.365332224,0.314948863,0.314996534,0.232618814,0.316575513,0.425947438
01/01/2021 03:30,0.353243433,0.368929441,0.262666891,0.349570345,0.312142807,0.305397834,0.280971192,0.38761237,0.230248059,0.257181494,0.344168196,0.293221225,0.313031017,0.275919816,0.348286673,0.254048054,0.33800775,0.339968252,0.266585034,0.403924344,0.2736002,0.284916746,0.277101705,0.317022429,0.248153237,0.350346971,0.309067551,0.361766939,0.307574748,0.327251086,0.235273715,0.320982,0.423303736
01/01/2021 04:00,0.319093451,0.373400405,0.281973111,0.331920809,0.327438199,0.291390992,0.291152791,0.379675975,0.226150284,0.256475954,0.332306964,0.274459926,0.30095385,0.25578659,0.323883569,0.23689781,0.331274783,0.362642818,0.280933071,0.435237617,0.258718959,0.264184961,0.276790701,0.302891016,0.246212522,0.340223838,0.335197398,0.3559578,0.299364975,0.352254654,0.25429158,0.33264482,0.420375192
01/01/2021 04:30,0.354916191,0.348451377,0.280993705,0.330463353,0.332059561,0.316324498,0.304688513,0.365324061,0.218745219,0.253588813,0.341366651,0.270528932,0.293647692,0.262317126,0.332201795,0.2456691,0.326115854,0.351655028,0.279457536,0.434077104,0.301473849,0.283020469,0.281225023,0.313382704,0.270936828,0.320839355,0.396851048,0.361947134,0.315784521,0.365401281,0.245049158,0.339544923,0.405625654
01/01/2021 05:00,0.407882547,0.357677045,0.281133205,0.370673968,0.346838468,0.32534818,0.307920807,0.407176671,0.219334258,0.275151088,0.351958491,0.289845126,0.321583623,0.28504638,0.341416329,0.266812652,0.312469169,0.362032023,0.316489355,0.470299923,0.279728069,0.291267367,0.286518789,0.346624705,0.28387004,0.310603324,0.368686619,0.37049781,0.339706165,0.377365271,0.248367147,0.351869314,0.401215034
01/01/2021 05:30,0.445699727,0.36287763,0.273733892,0.435315922,0.367612656,0.368541474,0.303794253,0.418836709,0.255082058,0.311071708,0.392249674,0.319061818,0.350843465,0.311317936,0.359865675,0.296727494,0.304267602,0.372471077,0.364334075,0.449859257,0.292442634,0.339590625,0.301039023,0.364648262,0.328867632,0.366325717,0.384937117,0.391353221,0.386841778,0.427984116,0.293049056,0.361963521,0.438841044
01/01/2021 06:00,0.466321821,0.413087802,0.298989206,0.495358045,0.346818214,0.363483079,0.374466684,0.441292815,0.261041299,0.334503043,0.407190017,0.338284556,0.380367385,0.31993401,0.363248123,0.290237226,0.340489307,0.423964097,0.384412617,0.44493325,0.276279231,0.38294623,0.294772114,0.398663806,0.325875818,0.411183616,0.383594293,0.446891853,0.414173809,0.493110638,0.33126586,0.346633618,0.473899014
01/01/2021 06:30,0.452926896,0.43531696,0.34017949,0.553930076,0.352378027,0.383119211,0.35384428,0.448854346,0.278651279,0.360790575,0.422922341,0.390400897,0.405215364,0.360054162,0.42668727,0.301836983,0.386064867,0.48171859,0.388203921,0.473369932,0.301981107,0.399817584,0.301998789,0.380892669,0.351193203,0.384035555,0.372811008,0.481060232,0.440568548,0.52554391,0.356537152,0.353153542,0.498836148
01/01/2021 07:00,0.470735327,0.444044053,0.35255721,0.51152064,0.374843451,0.424772416,0.370220895,0.47211373,0.327079997,0.382278583,0.415109841,0.41775431,0.396602901,0.354401419,0.473753584,0.312311436,0.42931326,0.49577669,0.429001427,0.503958913,0.327055921,0.412565489,0.326160164,0.385574641,0.401270126,0.433307743,0.414586791,0.50127638,0.464189054,0.60316457,0.372127364,0.413371531,0.569121214
01/01/2021 07:30,0.508732651,0.478838928,0.372369117,0.526457456,0.396120621,0.410128296,0.375866395,0.458632927,0.315475158,0.378122708,0.412785706,0.424404291,0.394476192,0.389248584,0.460929484,0.334340024,0.489638837,0.508459684,0.451380368,0.500403299,0.347050517,0.462683211,0.332380255,0.403268424,0.362000728,0.462130449,0.409863654,0.533166582,0.479490625,0.660124788,0.422828069,0.413057209,0.562663284
01/01/2021 08:00,0.584006725,0.447623255,0.391980493,0.578774221,0.349603184,0.45261793,0.381895519,0.442885092,0.324356647,0.385462794,0.434665147,0.508062043,0.388877739,0.392952749,0.453779297,0.335809002,0.487390749,0.467324061,0.488865606,0.545087162,0.364671965,0.473377877,0.32601971,0.419679753,0.342094446,0.452861573,0.398071797,0.534488011,0.49559774,0.625965989,0.411843766,0.41154248,0.595064201
01/01/2021 08:30,0.576277729,0.43673567,0.393578931,0.577337826,0.390246866,0.43613721,0.346552824,0.451699738,0.345187218,0.371460312,0.41614608,0.549279074,0.415049629,0.412379381,0.490029079,0.345748175,0.523367689,0.486869525,0.51346041,0.520490049,0.365610009,0.486070633,0.364691286,0.403997183,0.354754607,0.420339595,0.382882189,0.553743119,0.500299256,0.602315825,0.433769016,0.432066169,0.59749427
01/01/2021 09:00,0.577414346,0.466966352,0.37707143,0.576175232,0.419470484,0.410433659,0.389031452,0.477793804,0.339602819,0.35459235,0.454301871,0.463223591,0.410560303,0.408581834,0.507273885,0.377731144,0.600439074,0.542425806,0.461650191,0.513185402,0.450673709,0.463506204,0.364728072,0.416316876,0.369138217,0.435114102,0.402059578,0.592592275,0.524552151,0.666285199,0.394845768,0.457966251,0.560647128
01/01/2021 09:30,0.593610067,0.457647455,0.417372401,0.58305813,0.436916211,0.388757352,0.381338227,0.508421932,0.364602564,0.352847068,0.517501332,0.46560964,0.420274852,0.377631825,0.530541394,0.368670925,0.553669806,0.50218188,0.399939032,0.56989827,0.500785101,0.458211899,0.365885142,0.422773926,0.362364796,0.458416125,0.403605861,0.608676812,0.537745757,0.630729666,0.373861593,0.461666263,0.614869706
01/01/2021 10:00,0.581793539,0.531319035,0.444089559,0.604684078,0.449801339,0.399537973,0.406442298,0.546393814,0.368317847,0.340066902,0.487772383,0.494934391,0.433024538,0.362643964,0.517048105,0.382420925,0.547776577,0.527224505,0.392640771,0.558869282,0.461252186,0.445001591,0.351030495,0.40799518,0.361610236,0.504523422,0.430752999,0.616785581,0.508557963,0.75727168,0.381754887,0.494421544,0.663925051
01/01/2021 10:30,0.602008166,0.514971443,0.430592933,0.606390059,0.496068973,0.387115476,0.378671001,0.550113887,0.365127855,0.340271138,0.489437766,0.552777835,0.451812807,0.381398244,0.537387404,0.393926399,0.575431448,0.577949947,0.425635364,0.601462576,0.50278609,0.524628274,0.374355836,0.400190536,0.37397973,0.478515625,0.417984543,0.590189677,0.554218001,0.707030055,0.424419479,0.465111824,0.650061197
01/01/2021 11:00,0.516041313,0.479588817,0.42514662,0.514941028,0.454672504,0.405649648,0.332306879,0.511063827,0.352166441,0.354589255,0.515095778,0.601763399,0.430665441,0.357648011,0.547595583,0.381909976,0.60253277,0.573190967,0.393437458,0.632895192,0.42979205,0.542314137,0.406352519,0.395537063,0.394534874,0.454393214,0.353546422,0.595123584,0.5390143,0.714592297,0.364779842,0.490529946,0.616899214
01/01/2021 11:30,0.540793831,0.47780935,0.380218899,0.491368997,0.422430992,0.390779825,0.375252078,0.534362482,0.348831101,0.343093295,0.491717492,0.638047703,0.433982261,0.385871257,0.529689699,0.379236618,0.547132652,0.51093553,0.364887401,0.585491119,0.524152065,0.495708983,0.38085349,0.417037492,0.3631311,0.514334206,0.388195355,0.610611762,0.552493987,0.657015272,0.38926563,0.511819981,0.622248926
01/01/2021 12:00,0.547013056,0.501035658,0.390335556,0.542190396,0.41402207,0.378029837,0.414119971,0.552948569,0.35934201,0.343353231,0.497683266,0.588393345,0.423239568,0.420516093,0.506491136,0.408406326,0.586268965,0.503445933,0.37236498,0.587626957,0.467956136,0.481671439,0.382231274,0.433049837,0.37439371,0.500624699,0.400193576,0.610440147,0.50450013,0.661049997,0.445344997,0.478870119,0.604606449
01/01/2021 12:30,0.544216549,0.478883516,0.395677243,0.553643639,0.40625116,0.381959719,0.399140474,0.552063177,0.345508512,0.352621172,0.488560664,0.524796514,0.442126426,0.402334558,0.517482064,0.444936131,0.60226541,0.493493556,0.410070523,0.558042108,0.458313154,0.49654046,0.353959957,0.451647443,0.360148093,0.489165613,0.4151681,0.6356803,0.497107194,0.668354811,0.408265643,0.45325143,0.601508779
01/01/2021 13:00,0.548239745,0.504209515,0.405108025,0.585370682,0.466639436,0.382185421,0.422645246,0.60012067,0.339465122,0.360546112,0.49209868,0.560981522,0.459199949,0.413935753,0.471977191,0.431225669,0.563279723,0.489044872,0.397490054,0.612108841,0.509622591,0.590972532,0.343760346,0.476413039,0.361322505,0.468219382,0.438033896,0.6132632,0.528361546,0.642464266,0.419578939,0.470344526,0.61878185
01/01/2021 13:30,0.546026558,0.50110862,0.448323966,0.580728728,0.452306124,0.38931497,0.403386263,0.577461068,0.326654155,0.374288658,0.495459054,0.590125202,0.456548606,0.402490195,0.544557869,0.430663017,0.506136113,0.477073929,0.411174613,0.599923456,0.612980683,0.58893626,0.335580592,0.496631016,0.401983582,0.505181991,0.438376869,0.605025721,0.525545907,0.614781926,0.39379758,0.474328924,0.60494025
01/01/2021 14:00,0.576312042,0.471153573,0.417209651,0.579810447,0.441567955,0.430605281,0.437352577,0.626789527,0.33078253,0.396141813,0.48763175,0.517612082,0.463284356,0.38409388,0.553054545,0.433339416,0.480168249,0.513202333,0.427344012,0.608067623,0.521654015,0.626013363,0.375740308,0.460136062,0.400362893,0.480957972,0.429663044,0.590708809,0.567245981,0.567940379,0.446360031,0.470587003,0.574399715
01/01/2021 14:30,0.61531302,0.590888639,0.436678621,0.612350463,0.452741592,0.510136705,0.436803061,0.681887312,0.347005335,0.434302831,0.533026409,0.500936021,0.513913389,0.432998195,0.530983465,0.456104015,0.498706502,0.488136844,0.427623237,0.644611434,0.530894251,0.618767632,0.436101943,0.471425722,0.365864543,0.509426933,0.491706171,0.602923447,0.564863227,0.56324297,0.49527295,0.542940791,0.625484567
01/01/2021 15:00,0.633297305,0.682735921,0.487253187,0.710720303,0.479365905,0.543682317,0.469799945,0.697121049,0.384239757,0.464121155,0.579823691,0.561042853,0.53991627,0.44913777,0.585788041,0.534099757,0.513106315,0.527629525,0.502954912,0.73999572,0.583888597,0.665924276,0.455966104,0.467647574,0.397758635,0.523956828,0.570331143,0.59859448,0.662273817,0.657173297,0.522808941,0.562979527,0.630714111
01/01/2021 15:30,0.657415033,0.640835336,0.488264562,0.752114575,0.524364267,0.599271556,0.540581243,0.643690513,0.436592854,0.508093589,0.62170254,0.577146495,0.560225628,0.479698686,0.599605787,0.570471411,0.533711906,0.544888587,0.589417138,0.743711831,0.708556586,0.773710892,0.505559624,0.571237221,0.415486383,0.564490757,0.594580455,0.59266092,0.678456216,0.665660747,0.594351003,0.559923126,0.690402119
01/01/2021 16:00,0.643213753,0.628549308,0.517699064,0.773643639,0.538488285,0.612123331,0.567930035,0.627489272,0.427680766,0.549151032,0.641635333,0.574173425,0.559922819,0.496404781,0.575709645,0.608865572,0.550536792,0.59793636,0.569799701,0.713657838,0.825088069,0.773206066,0.498593791,0.607768816,0.438181893,0.545659471,0.619893562,0.59822551,0.670193745,0.676177028,0.634296936,0.556366804,0.690793778
01/01/2021 16:30,0.588222931,0.627029262,0.554817691,0.73985257,0.524036822,0.61855807,0.514103382,0.641455613,0.399386481,0.500320278,0.600156176,0.560823815,0.546310478,0.502729876,0.599861295,0.573409367,0.548484518,0.589319894,0.56646694,0.70577705,0.808269565,0.751723407,0.472118275,0.599182487,0.453337679,0.58451123,0.635397078,0.614906406,0.658445601,0.753879249,0.65050688,0.59835116,0.735527516
01/01/2021 17:00,0.599837871,0.581683239,0.561891504,0.669090143,0.511863972,0.624621063,0.49635816,0.657985305,0.393024347,0.50376133,0.560971548,0.526399869,0.547736499,0.480641848,0.605182364,0.579537713,0.536976717,0.588297546,0.54652673,0.635837627,0.767097623,0.691984304,0.479789721,0.586980861,0.453607793,0.570594743,0.636925921,0.575907088,0.659349015,0.622560814,0.723579143,0.578991956,0.783568106
01/01/2021 17:30,0.583101721,0.620219454,0.528158658,0.66809604,0.511874099,0.647049712,0.47204985,0.66426159,0.418567232,0.495025638,0.57322137,0.520944373,0.550912478,0.512429185,0.577790215,0.546715328,0.530266344,0.580451924,0.543278505,0.692809758,0.809625649,0.674319652,0.480194361,0.588263314,0.451062256,0.58288927,0.613098058,0.569239878,0.613305026,0.6035214,0.663753331,0.563937459,0.75479449
01/01/2021 18:00,0.562466759,0.597098535,0.522160158,0.657657961,0.526146648,0.651523936,0.486269875,0.719509322,0.440568232,0.484919095,0.586788696,0.51055031,0.529648917,0.525371973,0.599650399,0.549251825,0.517248521,0.595212276,0.583366422,0.666908097,0.747928913,0.642201718,0.481314646,0.606966774,0.438381543,0.584594021,0.610860018,0.594827549,0.654801832,0.59987409,0.739710027,0.655069705,0.751483188
01/01/2021 18:30,0.620138281,0.590852158,0.561618316,0.680968829,0.496501065,0.657197481,0.49454372,0.665800316,0.43736804,0.496446,0.589856703,0.52494838,0.531560842,0.523311337,0.577072358,0.569610706,0.534333237,0.612523599,0.564263885,0.610310458,0.742389869,0.612264291,0.456574736,0.600701074,0.452362917,0.547635176,0.604140084,0.624855737,0.676924177,0.57221214,0.686344219,0.61530356,0.809328616
01/01/2021 19:00,0.622981969,0.666449131,0.542120284,0.654844145,0.4966631,0.626139024,0.488631238,0.658652919,0.416264624,0.507774859,0.570023833,0.496336231,0.532715743,0.488566893,0.571422778,0.547162409,0.534265455,0.595176347,0.522920739,0.623545244,0.675314678,0.603881642,0.460915423,0.604992203,0.441775593,0.541884935,0.555783881,0.605763662,0.643144031,0.562756153,0.573657566,0.600970505,0.812533102
01/01/2021 19:30,0.627524148,0.632825705,0.530887627,0.637855939,0.492970061,0.634366107,0.507952431,0.655625451,0.436373558,0.495078244,0.578143504,0.490687982,0.545229519,0.514103841,0.545661017,0.550881995,0.5558953,0.582607673,0.531668917,0.628187295,0.65861088,0.620604518,0.477164575,0.586793582,0.469782381,0.54095165,0.565227248,0.623937601,0.638717303,0.555321351,0.527909616,0.588391662,0.812858001
01/01/2021 20:00,0.601660748,0.63943284,0.49602425,0.597940185,0.496909527,0.610538987,0.482361053,0.666903485,0.456811436,0.482737493,0.567514655,0.526303493,0.520916738,0.507423893,0.5579741,0.528895985,0.590241717,0.593334161,0.549464991,0.645965366,0.692326908,0.641077527,0.465730978,0.570964446,0.476071357,0.543006382,0.555164787,0.602189797,0.642022292,0.553346043,0.505673225,0.571409327,0.798971894
01/01/2021 20:30,0.563646268,0.613750137,0.510416001,0.5689385,0.514993265,0.584291094,0.462117088,0.636489565,0.422083618,0.442719793,0.573287986,0.481009442,0.4993891,0.497067796,0.543292493,0.502664234,0.576225999,0.573811561,0.51021987,0.633088611,0.635789409,0.540163326,0.48329103,0.561844778,0.443085063,0.529838783,0.540094346,0.567656737,0.619820898,0.526573619,0.459251986,0.546191772,0.736186216
01/01/2021 21:00,0.542462299,0.576863678,0.475910092,0.543614153,0.48610722,0.554467364,0.437479588,0.601166718,0.396313787,0.430063406,0.561267616,0.482460931,0.493294179,0.463481292,0.602578609,0.45794708,0.571277946,0.560259735,0.487315782,0.614545095,0.49458331,0.479147311,0.487009708,0.505152205,0.442682827,0.542076861,0.508081651,0.53944766,0.575365412,0.536279387,0.446961911,0.515514005,0.675154105
01/01/2021 21:30,0.510023676,0.521838,0.429238621,0.512139848,0.449001293,0.506193547,0.402963758,0.560999207,0.36868504,0.414293981,0.522593706,0.450498968,0.469925037,0.431382681,0.55998978,0.438540146,0.571884214,0.523693648,0.466555831,0.584647484,0.46016375,0.468075087,0.475091211,0.502029533,0.404916675,0.518872682,0.490404039,0.510260382,0.531211064,0.477178191,0.462034404,0.492332055,0.66424995
01/01/2021 22:00,0.481372347,0.512928501,0.397729056,0.491617523,0.423534853,0.470373206,0.371039985,0.525490714,0.337111515,0.386174522,0.485962666,0.420508342,0.445231984,0.41491938,0.498582535,0.399802311,0.5353236,0.476250825,0.438904928,0.532403826,0.436906394,0.433500901,0.433423291,0.472976879,0.370544575,0.458890294,0.458498885,0.499976403,0.49804825,0.451504292,0.425511024,0.452068983,0.636722523
01/01/2021 22:30,0.452630947,0.474035581,0.360529054,0.450273799,0.391310219,0.440491943,0.345173849,0.502045683,0.295934864,0.358500667,0.44852484,0.37835383,0.414412321,0.37165847,0.458410898,0.359698905,0.472685919,0.44012242,0.412171111,0.498074042,0.375263187,0.41496235,0.398978701,0.39737321,0.344358125,0.433921152,0.3871054,0.457604867,0.436412845,0.425213588,0.388717308,0.40154706,0.5854997
01/01/2021 23:00,0.426746101,0.44350089,0.338209052,0.421651222,0.361181907,0.393010298,0.315212264,0.45202462,0.277710346,0.323808551,0.417374763,0.363149702,0.385307404,0.349284069,0.443311554,0.333655718,0.438222768,0.424391981,0.340151703,0.466744309,0.332640847,0.376150175,0.350515498,0.376556756,0.317226274,0.410032063,0.35598792,0.422213737,0.411324292,0.390499154,0.331426531,0.382295624,0.55617865
01/01/2021 23:30,0.427230772,0.430440651,0.316295926,0.400812974,0.340816182,0.366806661,0.30951233,0.437722687,0.262678369,0.295221827,0.392497631,0.333862918,0.361251659,0.315846978,0.393098022,0.30435219,0.415433105,0.394306208,0.339759765,0.456645377,0.314009982,0.368208718,0.327069769,0.353260892,0.304618962,0.388216522,0.332209469,0.419785396,0.372277995,0.34627011,0.313089606,0.360164405,0.532514409